file_name,speaker,usability,xds,interval_start,interval_end,pitch_min,pitch_max,pitch_mean,pitch_sd,F0_00,F0_05,F0_10,F0_15,F0_20,F0_25,F0_30,F0_35,F0_40,F0_45,F0_50,F0_55,F0_60,F0_65,F0_70,F0_75,F0_80,F0_85,F0_90,F0_95,F0_100
172_20210310,FA1,0.,0.,1730.249,1731.448,157.04030011079035 Hz,546.2415339378738 Hz,237.49010976091066 Hz,101.74875094038806 Hz,--undefined--,--undefined--,209.69192847424102,177.81814255663147,193.2003600778566,196.35878598533841,243.4544931486722,351.25439240144385,341.5915619985915,--undefined--,--undefined--,187.9007923164604,166.29544738321255,157.45025550445206,164.12194920050092,177.00566514815267,208.38590903711676,241.6409897399924,527.2833360087011,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1731.588,1734.461,139.77224198239153 Hz,544.0686082449024 Hz,221.52857630963467 Hz,67.03735502583477 Hz,--undefined--,177.6455265549155,--undefined--,174.02471694251787,158.90259035834347,167.07108441015143,197.63176695279077,220.99911759022663,--undefined--,186.03913765493493,234.92263797157088,226.76533819898424,206.1775285266602,--undefined--,203.85362334547776,274.60472009744825,240.47685631707574,325.1236221060771,207.81726244635288,454.0619695204977,--undefined--,
172_20210310,FA1,0.,0.,1734.957,1735.338,173.19391210680146 Hz,455.3451702655754 Hz,265.64906152161825 Hz,72.95614124393633 Hz,--undefined--,267.7207030786185,256.5468920815707,267.2481159694476,276.963469481038,292.3221295009458,--undefined--,--undefined--,445.14039664901753,417.31999959937536,220.04745404241174,225.71415993201657,231.4570251103871,235.03673475227112,233.20160694093107,209.71618811604515,188.67698978782673,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1735.473,1735.92,115.06869140873108 Hz,473.9952928582912 Hz,285.20516703197575 Hz,87.24563323387709 Hz,--undefined--,148.67252709417087,204.42307881357513,232.3015140288835,314.79634084420667,320.60436499619186,304.97791719916773,298.8141561734403,302.1147990438748,303.9724357616308,302.38465686524137,288.44051998721073,471.3445744963998,432.33903993769445,335.674960637593,269.34757239928115,222.24644572205818,--undefined--,128.98919067095713,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1737.407,1738.114,132.79050270080467 Hz,283.7636717082257 Hz,189.50489120607728 Hz,40.93833968110457 Hz,--undefined--,--undefined--,--undefined--,202.27546300807927,186.1278153154904,183.53205028654267,211.44371789583246,242.02529807825644,--undefined--,--undefined--,--undefined--,--undefined--,272.38241871672125,211.30714431642343,167.72522913609427,148.68681823615682,140.76807175210183,132.90273200848094,140.09571086308287,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,1738.172,1740.228,99.9169421821966 Hz,487.22504426833115 Hz,204.53236811960844 Hz,69.0369079184069 Hz,--undefined--,171.65656728282104,--undefined--,188.42160826447542,195.6524489576219,184.62683095022476,192.34057613502313,221.7442254380993,224.13281423734097,--undefined--,165.24397554688636,155.53286526587505,171.21522625635862,380.7450203507556,199.19664215436376,461.71792426570175,135.4282607054656,191.97304706114258,--undefined--,181.14185302663205,--undefined--,
172_20210310,FA1,overlap,C,1740.706,1741.242,194.19300192466343 Hz,595.5888409425168 Hz,356.27168051609624 Hz,129.4210210330591 Hz,--undefined--,332.9465498048132,338.7734582213916,338.4000759903631,338.3304502547241,334.312724405256,328.5173298339882,316.63830497057756,298.821145693294,282.1712332255343,--undefined--,557.22759131291,584.0675884171009,570.0922955922046,213.1004921747124,211.94411969838066,209.53010446426154,--undefined--,573.5281274069641,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1741.539,1742.965,162.43746038902273 Hz,252.95036715485443 Hz,198.22687045952975 Hz,27.90802476307657 Hz,--undefined--,179.09435784725153,--undefined--,--undefined--,185.62345867722595,189.78524196494232,--undefined--,--undefined--,182.65927467070466,169.21414047544323,173.039735403292,164.5083927577345,180.15685604194957,184.21964400567867,202.54646657403643,227.3102022073542,237.69983894333336,242.43959376436771,245.09921035241015,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1743.208,1744.556,90.37400692710833 Hz,530.6151866070779 Hz,195.09478680364705 Hz,60.53409307507609 Hz,--undefined--,172.49333347086602,--undefined--,186.55982695731444,179.00777837747586,171.50164248849165,--undefined--,--undefined--,--undefined--,201.06104910918089,219.66496073523962,225.4677611157985,222.48907362332676,--undefined--,--undefined--,173.58603143666315,202.0203987389031,149.72850466807532,137.3728845164012,155.58172690047917,--undefined--,
172_20210310,FA1,0.,0.,1745.158,1746.628,149.96653906696184 Hz,628.0740133149334 Hz,202.60832143425705 Hz,85.25063611625723 Hz,--undefined--,187.32502670807162,--undefined--,176.29079951668828,--undefined--,--undefined--,164.57236121968057,179.92904092194192,204.5553810461157,--undefined--,--undefined--,163.86868432547004,167.93899977919085,--undefined--,--undefined--,160.38018322936583,158.98152156380047,--undefined--,--undefined--,307.8855085603511,--undefined--,
172_20210310,FA1,0.,0.,1747.159,1748.833,134.38996877702667 Hz,185.52511556691852 Hz,159.16764646507423 Hz,14.359136168255317 Hz,--undefined--,--undefined--,--undefined--,165.17162703984386,184.0531555229161,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,143.079034554849,160.9796567213288,--undefined--,--undefined--,--undefined--,--undefined--,154.60538003021776,140.7968020492923,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1749.552,1751.125,102.22773525759088 Hz,614.0799635441655 Hz,223.72827891689158 Hz,98.44035844239747 Hz,--undefined--,184.05783027706917,182.1862989131705,--undefined--,201.19155376294765,--undefined--,171.17553147842972,193.7183060522895,--undefined--,224.07961957831117,221.00818638271113,217.38441170145148,333.6835829653077,368.24968251665416,329.0027650696118,--undefined--,107.63816312395019,160.95533836874802,156.98191599674874,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1751.203,1751.968,98.8135101184832 Hz,240.39212676137257 Hz,194.1313490741017 Hz,33.42609934768681 Hz,--undefined--,213.15213658521182,239.54232971711252,226.18540317254988,190.71397133194208,165.03761580197494,158.37945736448114,160.74593402183172,180.71410416689343,--undefined--,--undefined--,--undefined--,113.03939524449687,221.87329060447837,220.64681764001855,218.4679081101563,--undefined--,228.43813171540265,210.2583508048797,189.85872936008977,--undefined--,
172_20210310,FA1,0.,0.,1751.997,1753.364,151.98672041887716 Hz,423.47611907749655 Hz,256.97502768216356 Hz,93.79194012779963 Hz,--undefined--,164.37524923618756,171.46464068736918,177.10076470561268,193.00807288772236,183.87520921939822,--undefined--,--undefined--,220.1851572575484,273.70224520617074,347.5569468095976,--undefined--,--undefined--,--undefined--,378.1071976998055,396.32956817784077,419.7454866520301,360.56659358039934,238.03396100021692,182.41553709731573,--undefined--,
172_20210310,FA1,0.,0.,1754.44,1755.305,115.2506589310184 Hz,509.87327543606585 Hz,353.6510305718934 Hz,114.15714886753125 Hz,--undefined--,356.0432523985228,351.2475933962772,362.37760655914724,--undefined--,--undefined--,--undefined--,395.5810147895886,404.98159235460747,--undefined--,290.4960891289963,--undefined--,418.7185473079204,476.5314696530274,509.5896073631658,473.2000941807117,466.30678243762696,145.73866485213486,178.2982842000969,201.4345864922671,--undefined--,
172_20210310,FA1,0.,0.,1755.379,1756.586,190.86581374532443 Hz,567.6637499408513 Hz,412.7133430410059 Hz,117.02001266014565 Hz,--undefined--,349.006058586963,416.00436210341053,221.29032184463955,230.4765344325741,228.62177241126548,478.8754248245087,468.94445676237586,--undefined--,482.3771302709689,459.3827548752702,473.8662850528169,--undefined--,521.0756694389621,554.4561002209693,562.5909371006888,535.9947883237629,379.3438320405724,284.8442910095092,230.8979020939506,--undefined--,
172_20210310,FA1,0.,0.,1758.354,1760.318,152.4255011931378 Hz,367.85056887739194 Hz,245.20261482830114 Hz,43.70609364773378 Hz,--undefined--,184.4683408201658,271.0704123120372,357.82173701810916,293.939144523653,296.266520916581,278.96759286025707,257.4459741290274,261.018138251985,251.39259650248457,245.67679482848507,219.62336586084297,219.2803387224954,203.81518513056827,216.47273646847748,230.1463692383441,205.5513176887635,206.24175394102022,220.5247199754976,247.82069309364513,--undefined--,
172_20210310,FA1,0.,0.,1760.422,1761.974,103.44932248417322 Hz,372.67999064368195 Hz,195.84120216342285 Hz,80.47082264638571 Hz,--undefined--,176.84606238971244,169.59420647382774,171.0270294930021,324.84833490714027,352.7274606766536,361.4621894656635,265.1488517271216,312.2054422184017,116.22938749940555,203.75046579710954,178.22407406431347,188.82227641811298,105.81457996689275,113.69242405891735,112.74373005976265,135.4574050462612,109.7267746663227,220.52406322107402,200.80089511243676,--undefined--,
172_20210310,FA1,0.,0.,1762.025,1764.206,97.82422260822722 Hz,200.378088120014 Hz,158.96832068641186 Hz,27.32508102684261 Hz,--undefined--,180.15129350679635,185.51381013198028,170.75762793852508,104.75868469171182,--undefined--,187.07441023772827,--undefined--,160.2137998394273,191.02247817884796,--undefined--,186.48834695486062,182.848943932574,169.15481581370076,165.89391210046895,110.53251777323996,168.16041572763766,169.41368831021077,142.7771842522926,136.75792601015942,--undefined--,
172_20210310,FA1,overlap,C,1765.097,1767.715,134.18053110766775 Hz,311.29202930940795 Hz,206.19914306902447 Hz,52.32673135953978 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,248.1024488474101,--undefined--,206.0334005672384,197.36297101037155,190.51532449509202,170.30055974872283,149.4280898498212,146.46177779672834,188.42973569183758,292.4897164269364,289.7764658308795,--undefined--,143.79909724582146,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,1768.704,1771.951,105.61739244361159 Hz,460.32550220597756 Hz,221.4501521506377 Hz,88.11139083431463 Hz,--undefined--,208.4334251251774,--undefined--,169.72887159123994,--undefined--,--undefined--,--undefined--,--undefined--,307.1638772618262,186.55595723785655,--undefined--,207.40521496745706,--undefined--,411.66934785530856,411.69490883710057,215.4617826553987,183.96160943442183,181.0831496974975,143.86667684956421,140.56145822975887,--undefined--,
172_20210310,FA1,overlap,C,1772.081,1773.557,100.61351123106819 Hz,526.0682845832898 Hz,307.0090587113243 Hz,164.75824062341147 Hz,--undefined--,173.60028724894136,--undefined--,400.19185449481637,454.3213741927541,400.7361154611673,508.3391432005531,--undefined--,--undefined--,110.44945886392141,--undefined--,--undefined--,106.00006916815617,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1774.846,1775.796,211.53959276528204 Hz,310.7962077042575 Hz,241.27148857137485 Hz,32.666276329848436 Hz,--undefined--,228.82534728477233,277.11415131943187,310.2034893072888,265.5974430831023,281.21734956402827,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,221.0893819057448,220.60216875959964,218.87365534336533,216.6189325988304,217.0573340178761,217.23178665398856,216.52894951670277,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1775.842,1778.45,140.96445926369503 Hz,394.9954158674714 Hz,216.01753403200888 Hz,48.01385774973095 Hz,--undefined--,219.45148671894287,249.8366747639426,--undefined--,192.85879026354445,209.37134255378186,252.78614427799454,--undefined--,--undefined--,225.60482251620328,179.2898220472751,187.03921639194994,--undefined--,178.76501384760735,189.93692306531062,185.36292175734278,188.9367159960705,310.30555968615306,258.7522998517918,151.31775371611678,--undefined--,
172_20210310,FA1,0.,0.,1778.843,1781.532,138.5444975899573 Hz,542.4843254263601 Hz,214.17311520906102 Hz,88.08511538915995 Hz,--undefined--,199.13683380565973,200.4617457730023,181.12966108649792,174.5744476442362,266.8814166657456,--undefined--,203.96165951068647,186.79101861869137,180.9874519739304,205.20386192422313,167.06561752050843,--undefined--,169.55711533307314,--undefined--,178.72240957071514,--undefined--,145.7038957780705,506.0563407880903,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1781.765,1782.745,142.4024982170468 Hz,406.9996119543212 Hz,205.2968099290754 Hz,98.66560018152498 Hz,--undefined--,--undefined--,--undefined--,--undefined--,156.04479580582364,--undefined--,--undefined--,--undefined--,155.00321514666848,159.1685689629956,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,172.02347765192008,152.39344992782242,398.95110464756425,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,1783.1,1784.562,160.29920407088366 Hz,633.4249761358979 Hz,263.0167954633841 Hz,108.97180307962275 Hz,--undefined--,--undefined--,185.2711463579371,196.3399243913197,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,166.01368309840032,173.6920655677738,--undefined--,453.55910519955194,376.90594875818175,278.47328218559795,205.93719574406353,--undefined--,--undefined--,243.411588573074,240.56664732391835,--undefined--,
172_20210310,FA1,0.,0.,1785.565,1785.816,299.48568947939447 Hz,380.0332310427262 Hz,353.0418251914739 Hz,24.711031513965647 Hz,--undefined--,--undefined--,363.36285910899284,364.86383932463883,372.35175247970017,379.57962696725576,376.1074073045666,364.4837893655817,350.1863421916466,332.9951716447399,313.7903519244784,302.51601113417087,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1786.294,1786.681,150.2905758816454 Hz,175.95700056239215 Hz,165.75077148458527 Hz,8.090005525828344 Hz,--undefined--,--undefined--,--undefined--,174.16748645669676,165.6217118364636,166.98593866835697,154.5241448948967,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1786.703,1787.12,146.850788023774 Hz,588.6601685198865 Hz,267.2515289552698 Hz,169.3080694518076 Hz,--undefined--,--undefined--,184.85206388269978,183.27465665924927,185.3951578936925,183.53337658772196,173.8330476368948,148.1386659995857,159.52840742833845,--undefined--,579.508896424425,579.6223019848175,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1787.16,1787.743,99.66643067635307 Hz,271.0986111275453 Hz,222.77332762510488 Hz,48.81452904071687 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,262.2777531540393,230.50524828403826,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1789.379,1790.611,214.5957302160698 Hz,621.8095018554837 Hz,303.0066352580653 Hz,85.10758423727167 Hz,--undefined--,434.70159663763314,571.2920595760014,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,330.69540711254336,326.5223122564206,324.700718049084,306.9256905192193,296.93639094067225,283.2214051368166,268.0137950436453,256.5735800824058,245.69938593800077,233.18219243675068,220.32438831116292,215.0868225363501,--undefined--,
172_20210310,FA1,0.,0.,1790.628,1792.115,125.23115184115156 Hz,542.8395643956756 Hz,328.58779533042815 Hz,103.88182695418153 Hz,--undefined--,283.38547885885816,309.4277025026647,334.8587541693094,326.1425211052325,131.16437509072614,281.0546681932595,318.4032369693296,331.85633973864395,308.47598225211937,--undefined--,244.43238150249894,290.1489034013119,--undefined--,301.62154255774465,363.25834296674174,505.13038003284686,542.21116157978,528.1867509887846,--undefined--,--undefined--,
172_20210310,FA1,overlap,C,1793.124,1794.832,92.74990742963232 Hz,382.9872349737045 Hz,201.83633204726266 Hz,75.23767128536689 Hz,--undefined--,185.28939615160573,--undefined--,155.64740356039334,150.76369817314682,147.73435791758268,152.9951454570503,--undefined--,178.04092019593526,--undefined--,--undefined--,185.16444741838095,--undefined--,--undefined--,181.0205648441066,--undefined--,176.05236142534852,370.52792506827655,352.90420139769213,355.4954090410812,--undefined--,
172_20210310,FA1,overlap,C,1797.034,1798.798,101.4477795349265 Hz,366.36592272771145 Hz,242.1499372759549 Hz,82.56876968103332 Hz,--undefined--,126.41419087827575,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,248.9053929820886,215.54905322478712,--undefined--,--undefined--,210.64236957139124,365.4140272543866,350.45133772602253,245.83962598249255,219.57462440457385,108.20033939713016,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1799.174,1799.666,431.60629041646416 Hz,436.62248665489346 Hz,434.1143885356788 Hz,3.5469863759558113 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,436.3215148806419,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1800.774,1801.05,189.83148118064486 Hz,439.8430097259841 Hz,253.9550151697716 Hz,75.89730013363432 Hz,--undefined--,--undefined--,--undefined--,194.104640751245,195.0602517056637,194.58620276786087,190.67363294905311,190.55967063318823,199.6413433897419,211.6707619182359,221.30679608424512,226.54778512693096,236.6538120658926,248.44807524311307,268.086311259921,290.54014759928526,345.8516048165268,374.962730500545,416.63373052385333,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1802.301,1802.512,214.79036386408646 Hz,395.89354578468095 Hz,309.5646352467102 Hz,68.44452623132906 Hz,--undefined--,--undefined--,216.49804948194586,223.11577870406626,232.83343683857186,242.10240248930367,256.35758107252866,268.1568726212089,277.1483285254938,289.269996132168,325.4510386052766,349.0860193490855,367.6363095911694,380.8224243368757,392.42510563955665,395.49602020213854,389.9198909985491,388.6219803750751,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1802.552,1802.908,266.5517314067032 Hz,293.5195212973995 Hz,280.4660714833131 Hz,7.684307705489709 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,271.3377778331139,266.84283290302665,272.3301533226132,277.4683162434703,281.9187894253608,282.9116170587239,282.06362372358353,284.9304873900668,290.6375592725153,291.53364350156716,283.61878894034913,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1802.931,1803.303,203.6647013265335 Hz,223.5764905052955 Hz,211.39897729352256 Hz,4.5350008398310555 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,223.5764905052955,212.03550297324423,207.5506942776562,210.34797634042138,213.0585441115728,212.87875562673756,211.73259884438198,207.87120439179046,208.27405940285746,215.84531317094516,209.68219656112078,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1803.368,1804.006,137.08171541927592 Hz,441.67849937092353 Hz,256.04208794513477 Hz,121.66916253480007 Hz,--undefined--,--undefined--,--undefined--,--undefined--,383.784579078901,425.87064167040205,426.11308242966066,432.7907687209379,346.10018280308736,242.6228757373123,--undefined--,--undefined--,--undefined--,176.80070010161296,172.48241761555315,155.29111684361504,147.6886445446233,145.47727151616223,137.6375975110855,140.99155104837962,--undefined--,
172_20210310,FA1,0.,0.,1804.903,1805.793,110.04427720830128 Hz,571.7034110218528 Hz,225.58102844035074 Hz,84.25291034389582 Hz,--undefined--,229.96986212573927,269.07168353708107,--undefined--,227.27218879286792,176.9657733648995,--undefined--,167.41968151294674,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,559.9633880825425,--undefined--,184.81706717765238,238.59066683546504,262.6147201832419,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1805.946,1806.237,309.7764117253181 Hz,599.7315744788463 Hz,555.6379285014085 Hz,89.36243431360384 Hz,--undefined--,--undefined--,--undefined--,--undefined--,585.7986045417855,590.0869583219361,585.487732037262,599.7315744788463,--undefined--,--undefined--,--undefined--,590.6959458562939,587.026007788743,591.05066594043,569.1430102492375,--undefined--,--undefined--,--undefined--,309.7764117253181,312.30272344480915,--undefined--,
172_20210310,FA1,0.,0.,1811.905,1812.347,330.4013031029086 Hz,364.05615314112714 Hz,346.5394863099236 Hz,9.407468240499531 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,330.97004983452035,338.61799576544774,358.97904027234597,349.4839039984439,340.2674724288428,344.41235811410303,342.8044740572152,341.83578534898226,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1812.427,1813.251,323.2580023013327 Hz,590.71722667141 Hz,481.88757998241863 Hz,74.69206212157128 Hz,--undefined--,--undefined--,--undefined--,380.81027487911206,368.02913228905715,432.4994204009325,403.56244843164785,401.06151826612773,--undefined--,--undefined--,479.84983769688245,562.6798675663539,587.4755755494718,574.9983280027049,544.8841979770907,522.8172720195461,524.00518651136,499.1420872274171,474.3156404238976,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1813.628,1814.196,451.8457977012868 Hz,474.1849925195662 Hz,461.37091178127037 Hz,4.992806019188859 Hz,--undefined--,458.347975712583,465.7624136295768,466.5509888470298,463.50207692528403,463.4214330504278,463.5639809717446,465.7620105645838,461.0481037789274,455.56070331340715,452.8584601713199,454.7612031540946,457.4116618866911,461.69793244459004,463.04777246894804,459.8229019735751,458.34262087253205,460.5591177164085,472.84208684691475,459.63977458924137,--undefined--,
172_20210310,FA1,0.,0.,1814.299,1814.867,450.3671869655143 Hz,480.97158574065827 Hz,460.6633345437683 Hz,7.824963009572581 Hz,--undefined--,469.6711159802624,452.8010322100127,472.3977123968729,470.13313604403913,473.15289296090253,472.47679600442285,466.0799994871277,463.23059821418445,462.50036795842914,458.3982854686591,454.68239369825034,450.62320678755634,451.39522137144155,455.3159068521384,458.6688064297888,455.9817470151287,454.17260542516226,453.81735990789974,457.2114846886795,--undefined--,
172_20210310,FA1,0.,0.,1814.94,1815.211,301.05393535945814 Hz,333.82396930976734 Hz,310.9113286190158 Hz,8.071735866218404 Hz,--undefined--,321.4022098730935,308.3229357202784,305.83497149898625,306.9508705921944,332.88486068096483,315.1406027558284,314.27391704351044,306.0209651005449,306.3548525952425,301.83485949641044,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1815.231,1816.904,168.98183403920382 Hz,459.00854401669017 Hz,423.0822304372152 Hz,51.80275703935076 Hz,--undefined--,355.10303434011223,332.9757597105638,--undefined--,451.57784636298527,446.5322339936743,446.8799465789743,429.4448941505617,430.4497022651319,--undefined--,440.5590754721271,--undefined--,403.8155355050147,423.6918851142183,451.4120812638223,449.7623309865351,452.2510595848673,448.5747719217577,437.7831569397528,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1817.028,1817.751,180.9434742758926 Hz,259.9141939722431 Hz,221.0008273774578 Hz,24.370817160178895 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,236.70777922654676,--undefined--,--undefined--,227.03372238509624,200.53991214464475,182.76219887308528,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1819.359,1820.183,237.35757861557695 Hz,334.2578336583498 Hz,297.2113807969034 Hz,34.016798878798376 Hz,--undefined--,--undefined--,307.167228139011,326.2226703291849,326.4414799910353,319.7143546065354,324.64371403409643,333.6051631136026,327.0354857354984,324.64703324214076,--undefined--,--undefined--,--undefined--,260.8994367387281,260.4137699671026,258.19268327084586,248.4960547729728,238.07507630115842,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1820.766,1821.324,232.64648750617835 Hz,324.2123563471943 Hz,278.8425323501238 Hz,38.984417811507726 Hz,--undefined--,--undefined--,304.99555181071634,320.6916013891774,320.61977942187104,315.58865484407403,319.3685723127429,313.26082004938564,--undefined--,--undefined--,--undefined--,--undefined--,241.19613045499202,240.46963301247524,235.64233819287017,236.96544870831102,238.6443879792253,238.46717561944035,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1823.845,1824.207,203.1800447733815 Hz,280.3419747262829 Hz,254.09836355468875 Hz,21.816904340521532 Hz,--undefined--,--undefined--,--undefined--,--undefined--,247.31237805386186,266.2556869159574,265.5611233083079,--undefined--,--undefined--,--undefined--,--undefined--,279.7817828764759,271.63228169279796,253.5049317303651,230.42402320164499,203.1800447733815,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1825.504,1826.429,176.98222810958828 Hz,510.57502314561225 Hz,295.44140830696284 Hz,124.94155090195615 Hz,--undefined--,181.01316009183674,180.44820789323376,--undefined--,206.2280936974593,--undefined--,--undefined--,--undefined--,396.2021629190287,489.4406983510317,497.5995615316889,427.85167430837515,255.98360779524734,210.2739693566036,193.788102679925,181.28248076377832,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1826.852,1827.932,253.16444225014513 Hz,450.1654564879105 Hz,320.6561602010319 Hz,41.164822102243555 Hz,--undefined--,347.4053021787888,314.1111005067807,380.57206964298166,351.9587453747653,356.2190778833618,338.0693101638453,336.56392163634905,--undefined--,336.0706191917867,290.55857146760076,295.19406193052845,268.58259903676367,262.49913799975315,261.56339925495746,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1828.33,1828.918,137.98788866241557 Hz,196.6216919786768 Hz,169.5471930413952 Hz,20.680634161181654 Hz,--undefined--,176.21751119218874,--undefined--,--undefined--,--undefined--,--undefined--,183.88869202180575,189.5059542232123,194.2293221044783,194.57238108593302,184.84355847390333,170.252958320285,155.20369292352086,148.58195313679016,146.58871947500356,143.5936413409035,138.3384793380226,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1829.737,1830.294,139.10181000694436 Hz,210.55458500607125 Hz,178.02198314699103 Hz,19.34004756615937 Hz,--undefined--,189.48438444443164,180.98784733658727,170.16578044383903,168.18746931874585,171.20531825441398,170.99841870643812,186.4376954203202,189.86163151184235,204.27400642349124,209.29239052461207,197.49877089856844,196.01989626919456,189.4061502765681,175.0182924018397,157.28424311248057,144.50783262301866,150.13814134313242,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1830.814,1831.301,144.59043995607314 Hz,200.9544311389757 Hz,180.24014249078996 Hz,19.533638718282653 Hz,--undefined--,--undefined--,200.52460623163475,199.7204427243256,197.55781724795335,195.97957058615165,194.86772840381866,189.99809350909746,184.91406763440543,177.48697271832893,168.6453962172133,157.31408197484345,146.74598456866866,144.65864656638738,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1831.745,1832.122,160.09540976415028 Hz,272.12465134538104 Hz,211.63950781135702 Hz,35.159530840842244 Hz,--undefined--,--undefined--,--undefined--,268.97744362867655,252.95267933659457,251.97485413438778,249.58823139587415,242.72880871054204,234.7730534338583,223.1061667852632,211.209863122122,202.28689080288714,192.87717478532227,179.2159341382769,171.84020206010206,163.906688173975,162.40586612962582,178.8968223419264,--undefined--,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1832.511,1832.898,167.02865702728093 Hz,356.5971375022458 Hz,272.3926453839461 Hz,70.70074165830597 Hz,--undefined--,356.55269236550123,322.9273641967701,337.71631225764816,348.83665526036833,352.3319612385655,347.25385088839266,336.135455045257,320.8076783310933,298.30909973410206,278.1790019378151,254.05485787790508,229.59340181035955,209.4935689701693,193.7163932022302,180.58563583821106,168.77725999555784,174.90229247250633,167.02865702728093,--undefined--,--undefined--,
172_20210310,FA1,0.,0.,1833.785,1834.775,267.0675933259843 Hz,355.8443352744767 Hz,310.3322656641866 Hz,20.054451745345677 Hz,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,--undefined--,336.3229599795604,325.53416808250944,305.0977025020946,326.26319126870334,310.60792681339495,305.5232897803987,296.3551960646139,328.54844275244125,289.8210924898072,281.057678456975,--undefined--,--undefined--,--undefined--,--undefined--,
